sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,label
5918,55.84039704562853,0.5456080085439724,288358.4,0.7365323339354779,0.8800000000000001,46496.954451160585,,,57629828393.2433,405870.9946595815,172747.70384339688,323.1101774362923,-94379.77495780832,,-8.668490302232229,-6.047205038114762,10596160.390924783,0.0,0.6364534149941483,0.9780858869704288,602666.7940681038,-0.39864227453397183,,1126.4,100134.28869319844,0.2341016161016915,1.0765291320885235,-0.0029811023575091137,401990.4100525597,15.578963407964563,11.0,-3105304118.833425,8.928818150593074,-17.52605090992382,677363.0267580658,521426.1189441725,4505.6,1.1084248753987835,,11.609211535770516,44452371213.68038,,20.49024878471688,-569768080.8366412,-55.93484533253387,,0.17038717444585846,126.82674532733068,288358.4,-9.6009432722868e+17,6.073540383479361,-4.293549153039311e+19,,211.16944342959502,-105692622367596.6,,22815431.08597897,18.908833002595216,18022.4,121.7722951973143,-3.8698595078189415,,2.501689953918601,21.206936749898254,,173084.77940527914,68.92053420631257,,0.160088484952857,11.81006137180614,0.0,1689557.6842480726,37433.568287744354,1.0520200508415392,0.5975363166441124,0.05317173970174291,,102.64965958513788,28612.84126740301,44.0,,7.34554551391688,105.4018395489698,1020.2727796850712,25.413489890032288,467.6837189747361,0.0,-2.1632996477422528e+17,0.9816837287986276,3.203408727902397e+16,308460.88085860986,58.28801442677368,-9.843021175443437e+16,253.36632132976956,-33.38248520211861,0.057787631238807126,-1.3835722399481443e+17,15.852531749294744,4180005348.9172225,-3.818025417226469,-42741633.87301425,1.1375040223786218e+16,53103.65824184844,390.5817101742932,1.4610426419002625,0
5638,66.66044156692693,0.10537398517072036,288358.4,7.132460359912602,0.8800000000000001,78376.94948422567,,0.24738860846946856,82339150063.17717,616965.8359306565,147418.01690379542,440.20589974152534,2593661.428642609,247.9040030266833,-12.67023679175016,5.796984207068366,646964240.4914048,0.0,1.1351843339799506,0.16518842085158725,588595.5575849946,0.17936762595801586,522829.35617386963,,-85937.1235134364,0.5623790914799807,1.0850445104099864,0.022888955684655803,521577.3958824493,21.80193062668259,11.0,586754436.5369582,10.639700495050192,40.40234490170192,-578829.2614245996,42707.247635961234,4505.6,1.1039061968892852,1126.4,18.659680700718514,,1980.0,-15.552087743143725,-492669370.7378793,,264530.4894660069,1.5739000782018364,121.2634471943161,288358.4,1.2565198354537764e+18,3.7232598340718654,2.3565755543655985e+19,-620509946966.3214,248.3540435646087,3499766173402144.5,-933085.0085875886,-101414854.2222756,21.062500682611923,,144.277451890843,13.364307987388177,0.02347805656381322,1.0792828642697192,10.340133188817793,72954675.2,118078.64395882165,139.95273870858648,401.6796939046467,0.7765007429201519,,0.0,-10821924.331197014,619306.1409298441,1.0447577957579424,0.9679308068084148,0.9907164159328924,2816620942.0967174,109.16510466930254,27274.00725365704,44.0,,-3.037604787514674,91.46957918745932,801.7402620939442,7.5581987199889875,285.23934085032164,0.0,1.8924539100265664e+17,1.725769256791592,-3.9186786857422886e+17,204118.74638978715,16.23820284301837,-4401858721495981.0,286.9258828424048,3.3442002694437103,0.3093430889091157,-3.267441916117635e+16,7.108698273749832,10898702622.728058,-4.729342889363513,-748517057.6956724,,451866.4667075154,185.06411707372098,0.22952172798300244,0
3318,237.8075342090595,0.3761433242773503,288358.4,14.691533133581064,,56586.84578340121,180388816102518.4,1.3678061232980918,-130425447652.08772,367657.69791681995,210669.14904696762,,8988620.215281608,,-7.030742226599063,,-193895181.6294124,0.0,0.15407335400003302,0.17226377588522768,109842.34034352604,1.2922630784446905,374110.4725846045,1126.4,-78391.39183902576,,1.0504770989355354,-0.009061663270881077,339951.5993267181,42.513123674006074,11.0,-5144027297.164882,0.5601125823345457,17.69794365268229,485748.8358322596,,4505.6,1.1063723108643164,,-2.647932781608767,-357180594747.3783,,21.229159215065923,512065366.53128034,,202744.03002934167,0.2710998581044579,148.60744893280648,288358.4,-1.87796343029878e+18,6.2406143463072015,5.186762093008599e+18,-679673290560.8883,303.66401316721215,,-387393.28368701827,393757559.7893963,33.21935947267987,18022.4,203.82741505851968,19.717463231942247,-0.0021582486755338526,0.20017186333787104,14.150739536385094,72954675.2,478714.1036330989,77.03802269094732,299.6519502851465,0.146467432823202,16.352076207756323,0.0,-44038241.120596655,600978.5168628457,1.076790975280175,0.9421605319095909,0.06508782022273286,6344227658.5469675,140.801687892904,,44.0,3.796457597027889,5.22800155938659,130.8515624227422,2973.409990959351,1.0893896049312808,314.2661297421978,0.0,-9.698916346409683e+16,1.0146004375801585,2.5697921859582557e+17,679596.3445033461,39.08641804357319,-1.1270212500915594e+17,328.8628588635579,8.50158474988382,1.1398152744467274,-2.676643617690488e+16,5.4866105640462415,-2481477698.3636594,-0.9896334971991716,,2.06207627779422e+16,135337.40133750206,355.5760641333143,1.5776658761779652,0
3279,140.95540999354773,0.8824766586010674,288358.4,-0.16540701488327358,0.8800000000000001,323011.62136476825,-389626421631927.4,0.6150406827075453,-124248818521.1478,205207.9676284969,334445.6008437481,367.1386299203188,1010451.0927243923,268.858384660998,29.11344748995664,-14.915641264902135,396892424.7826156,0.0,0.47795851443109294,3.582700350886753,,0.6534843218963298,345359.5267274821,1126.4,,1.6772249779026294,1.0485385892954917,0.018030488751260648,68897.21877184605,41.99255842197814,11.0,613286707.4417049,13.379748112155214,-20.691708392773695,452480.58006390545,518446.76384835993,4505.6,1.1012500306544881,1126.4,19.79773274506231,-4029343638761.4326,1980.0,1.227615556485432,-654950972.8768423,,60023.60549455235,0.06430478961852965,90.08027650033544,288358.4,5.142915398818983e+17,14.474667634271253,1.5905590768276967e+19,-460614587032.0331,257.26233910779047,-7241080791955853.0,119236.25458562773,92181560.68697976,-36.416448932514015,18022.4,186.1254667515881,-9.447974781105676,0.016308212338596532,,16.97112809578831,72954675.2,126297.66182593435,170.2212320630981,297.83714304574187,3.858497249821725,22.79032256977066,0.0,36778072.25914567,,1.0333868690031185,4.130438373509326,0.06584227685834293,5054256920.520364,132.23656059898076,7031.964324405273,44.0,,12.965691554092338,100.70457905432929,28895.572236234282,2.737787286855885,399.6847027266792,0.0,2.173366739670541e+17,1.6891889973220235,5.334065725375656e+16,224194.9955978249,70.5830473968543,-1.0466076666960062e+17,284.32528488046574,-3.1668792036801228,0.3394824994352747,-4.381082312646063e+16,15.219059127308133,-61048222.39819606,10.970349544068917,-1327185573.9639044,8806242418594326.0,789379.7772752332,203.52709514581142,0.26171212389118226,0
1584,28.29013161080317,0.08025163567433186,,-24.907692820628263,,281063.73695392365,198305095139299.6,0.5919810938514833,-249361941000.80435,375805.9400607779,370833.3710466365,177.9948435281536,-2704546.596928984,,-13.461514215027128,7.537165262264218,-46543638.80486135,0.0,1.243345319955117,0.4177755972176373,103142.29743104122,0.11528160650515555,40888.326826235214,1126.4,,0.40066674048800816,,,19577.15552289188,11.83264153557796,,-4497176172.5498495,2.550904259234973,,-68328.3520293898,110508.37711952266,4505.6,1.1087989730318584,1126.4,21.00632629742089,-273263123285.22946,1980.0,24.719477445344356,-1194918341.5680802,-51.892203910441275,48927.21710043506,0.5088742122345621,84.69195767326772,,-7235585486354997.0,9.645724533862733,-2.532451267735227e+19,-69940654754.29454,178.76375980416242,5223464881609687.0,1302120.8624012743,477861585.7958044,-16.294988708297783,18022.4,172.61438204973857,-4.316023641091683,0.014717324358144416,,4.112635468993238,72954675.2,48502.831065221835,125.31907037226185,344.4395797253135,,15.650274127543137,0.0,-20566175.5064542,194201.15516065227,0.05270924633211512,1.0875302652580052,1.0679582533948286,1178782392.9612827,167.5885475592363,,44.0,0.3770863880389554,18.040494026244964,91.78324272904123,19261.248590488834,2.800933432617944,,0.0,6.341995464525941e+16,2.2274710951198187,3.189766791755221e+17,468815.8022781001,30.19271157913403,1.675468131892826e+17,250.4848892161844,6.287406906878003,0.19644968932033927,7273391415210355.0,18.100375595151483,-512622608.5151797,5.643752158593843,856308937.7724594,-5833180080758068.0,246072.28858492558,142.82700718108518,0.14967188192716482,0
860,239.44278587612743,1.3192219760144046,288358.4,2.779545688700633,0.8800000000000001,318091.88399119786,-66563383763014.89,0.7882646705017968,-30210873937.5214,384079.1282994525,136407.92973252357,364.28099098300936,-1653970.1978625928,286.1209499720405,-0.8820822447108233,1.338494038069422,-820875921.1049931,0.0,0.3036720722182192,1.5868960306207776,329951.29881106474,1.832009196023172,357318.649613723,,4054.7283938980095,0.08955719991895418,1.0861744419126815,0.005042611192829449,125363.88344299355,41.48341957274741,11.0,2883674311.8145576,3.2601279600580866,-31.574717409072914,,242650.31225156246,4505.6,1.102741388374958,1126.4,9.13890695246147,26884043970749.35,1980.0,40.23291307310518,-233602311.9210728,82.03459883511012,108652.17460751573,0.9182427711845866,82.90237117754779,288358.4,8.053288631519252e+17,-1.7569889869983017,-8.165218572400861e+17,-72763236330.72485,202.07125690895958,-1.33761868533356e+16,1689394.3260258844,-241672335.20007327,,18022.4,135.3110165588036,-7.849444047502607,0.01293192196094197,1.7537950205846746,3.868412350285748,72954675.2,211904.14170915954,79.52158619539371,390.23274317128096,,,0.0,15313966.103042575,,1.0689195168572538,0.20598109736480105,1.0540264616286152,,184.44998037114246,574.7698503272402,44.0,5.115861965733862,-10.050943934137472,78.26420935733552,25469.521432343237,1.8116951959400311,451.6853146703992,0.0,-5.4139548448967e+16,1.1974509575687309,1.1354792938215246e+17,569149.3097881938,40.17718900159488,2.128334048620177e+16,128.26501350078897,6.982714816435784,0.08086280249195997,6.778028872968474e+16,-5.08579249661312,-1863569676.85315,13.542699985403276,947153473.2301723,-1.2019851442867478e+16,324339.3450547975,247.97324605956902,0.13953522949376904,0
3004,223.10715087410546,2.670588611111544,288358.4,20.2152842423576,0.8800000000000001,408899.39539600565,-1020106161562929.8,1.226927329048415,142097850571.86374,93129.17113643604,278393.33722995076,429.86724528688455,-7289290.895619147,509.1930668354931,-22.156208631132927,15.624152969172453,76584155.03441255,0.0,0.1218881851301745,5.264875398112368,163503.7408247214,,351008.3109508374,1126.4,-59392.965759101644,,1.0857975779850224,,117010.79797807227,37.50209275923233,11.0,-1379499483.675949,-8.073862196612211,-56.006359359194896,880276.1325635717,,4505.6,1.1038395486835857,1126.4,-25.10363209790506,,1980.0,28.22840581896565,-868445456.0606579,36.47979390344366,13539.264170071843,0.7852027786736089,204.98658863222468,288358.4,-2.015039219455025e+18,-14.676783717125168,-1.7532624251806783e+19,-662457568244.856,195.30964675084562,-1.0187088859027304e+16,321128.56806244113,491868477.70590657,10.801161615431578,18022.4,236.1287409676429,-0.25327815575224505,0.04428841452707123,0.6887891996576926,20.609739977201432,72954675.2,396357.81610171037,103.93970876624516,,0.02540427098927566,20.79663254529196,0.0,4270140.709344284,459397.25593829853,1.038128885890862,3.65970640305884,1.0640824591099876,-5731105967.076921,220.00080097637974,25613.693515490053,44.0,0.013911912768768523,5.235028912448028,63.1429298410814,32232.744537443803,4.465921388555558,261.8241369136995,0.0,6.194782400696809e+17,0.6157300888016051,3.8992995864768845e+17,708023.7930568376,75.48093959139233,1.3622300680522664e+17,167.27977074409915,2.8882168725140973,0.15958190429806,9.273586064581011e+16,24.34973141488357,-12141466437.702877,-1.5341749204426742,88482559.19047312,4941006888586494.0,838112.4091842051,300.84916874393224,,0
2186,-26.843051573670664,0.6715286045344776,288358.4,-13.442057380114074,0.8800000000000001,160178.6152665329,-63481589051090.86,,-6080609281.927732,403290.6535474391,85398.02781560626,214.19698871930603,2340477.5587968933,,-0.21661774945530646,,27646917.425025266,0.0,0.006943320218999341,,,-0.5474020231484562,458696.78382515814,1126.4,142160.63106115113,0.4706759056122593,1.0863618230228809,-0.0002742021478403661,493107.5606642861,41.29011701124307,,,-17.37183357985856,-68.6461919182875,535997.7840570066,114495.26108202133,4505.6,1.0961080028681078,1126.4,8.527387108555082,624249650441.8721,,68.35703065154357,553899616.9707577,-3.194122892729488,75831.46103883193,,155.44233855257926,288358.4,7.67719889879232e+17,-14.518623457445884,-6.47361745430927e+18,7385528795.43631,152.52030518534832,-2116091836368552.8,-250102.5379684818,30397064.166909747,8.79469566608476,18022.4,204.0045528297244,9.869528432997614,-0.03954934416971784,0.4215087585705093,20.01384642306032,72954675.2,455576.17720408796,110.30053795909895,232.3900419644004,0.6777063210244862,24.450676716204534,0.0,-21243261.02853536,450061.55017224,1.0047871953671583,4.256675841189388,1.0926986075673542,9973653254.454992,202.98751496995487,31241.198344573262,44.0,0.2572114584372919,-1.8047645860501644,127.9186662031592,3500.2403721363485,-9.249068287253227,272.03241742296046,0.0,-9.190749561381226e+16,0.12236498872240315,2.197037990901418e+17,,57.543009559363604,1.2551274638577709e+17,290.5133915697002,9.856909891348089,0.2830930987103221,-3.5040445811387764e+16,10.006614464354305,-3347927745.231721,5.003073721893922,,3497919950388108.0,,83.31728932680014,0.2018333668773795,0
4549,357.39558972150144,2.8898991244584464,383448.67043934646,-12.165539886728029,-1.0042630094847609,95981.83670815383,98392819750358.0,14.79168341488866,-113769865277.58286,3189501.347987237,3027540.6369267777,342.41346667656984,40742488.22763384,377.46107275242906,152.58729608158285,-11.148934094917117,220981640.53782868,0.0,,13.668314071068188,517821.19594044454,-0.5349098735943711,-743940.1399356945,1021.3188989127381,212567.3212556752,1.6745129544402146,-0.7455317910485582,-0.007391703225435328,84872.6613952803,295.1760313367515,4.675230692600575,3247724981.05167,1.1365467493490993,198.5248231939094,,,139.4632101684474,2.109704653004002,,126.67163351637898,76022775272473.56,-2801.981099543041,159.37501846485608,4588737586.284611,-11.14220894554817,36603.264083605376,10.131949028672745,43.86935996536126,288358.4,4.550557720016789e+17,18.7319034837654,6.09891668861541e+18,4966625621133.705,188.2189589806756,-3421143675896796.0,,-522515446.5403636,,-5317.933235627975,,98.64949544601869,0.11004696666094188,0.10050226546365493,48.51101163442439,146367559.25448954,-505787.3893560157,146.00319027966714,454.2071130019741,1.9677789393713452,32.70712176198965,0.0,146694242.99965617,403112.6652350989,5.7757425021776045,8.287382219103767,1.0769559406714797,10487719326.588966,383.2584057564897,30933.467956879504,44.0,3.0365127854028047,120.52827219464191,496.3078866627056,22683.67926787988,146.04726180612926,59.58875329528513,0.0,1.0337962259627392e+17,5.962124746956003,1.0460786677980118e+18,-1216340.279639647,-12.050393304130182,-6.278718350546187e+16,1837.135414057588,80.73992382608549,7.381151066233072,-5.96781169955317e+16,118.7861088037113,45015343807.53032,-7.478952892854588,,9.195441550944546e+16,725549.686167617,207.0882358444074,0.6262609284119861,0
2568,220.5079337065497,,288358.4,-12.61679674341494,0.8800000000000001,209611.74073533108,-199099966739602.25,0.07334606027661457,-127096043039.23167,21760.958104312667,265890.05167225236,231.16453552099426,5304784.777487499,430.2429449968978,0.6422651813637457,-11.347732531320547,-125571742.47851168,0.0,0.639802098983054,4.6697285080093165,278080.72515032045,-0.5405663189970478,436958.88677447854,1126.4,,0.03355847218140684,1.0785904534966628,0.02526754400429793,414770.4387466345,43.89326785075837,11.0,-4012815601.824615,-0.15702090021785253,-52.729141012605574,-532517.9214412172,309963.0708032395,4505.6,1.1013359849392683,1126.4,3.3199395092808786,9463713413009.162,1980.0,20.867859366430537,-315305537.8651643,24.565242896568407,16533.70586447276,0.36762135053964,169.22015824593473,288358.4,-5.5299682274048826e+17,-2.862313189212629,-8.996229381342046e+18,-89039729513.06258,355.5628319520295,1.128066136321144e+16,-1121608.0978422316,492658473.0032761,-24.983696257704416,,254.7417281053914,9.829465908265274,0.060927799665600815,0.06252307259952683,16.706657673536256,72954675.2,521322.01542303,155.04868952015659,290.6801148305125,0.06285774192386354,15.025511395267069,0.0,-2539108.4907733803,600569.391123196,1.0052990376746858,0.7687080659005284,1.0789993932112791,-7338164912.386128,139.50883727921092,9341.79050387686,44.0,0.8551732442339107,2.7978438299990285,133.30320525468431,16391.660139257154,-9.540521524629083,154.57405392797375,0.0,-2.9319265674601075e+17,0.049644498839491735,-1.0502606679928522e+17,632635.7311917535,8.13021621722628,-9.190025078506414e+16,63.33440325934905,9.436239736626817,,-1.2030918942759984e+17,-4.969344897151997,-1572262355.507869,0.5784490541941222,-430177291.2418465,1.4237812462732992e+16,612942.7966272861,388.60019810322416,1.3425750910312626,0
4613,108.94156701039536,0.419750881595842,288358.4,-5.436546065945634,0.8800000000000001,312303.18500540016,224994411763031.72,2.149755812534153,79708412428.2826,484476.7918464311,221852.75169130162,362.2040892429136,-2594164.912853085,478.6645584218372,-1.348487990256074,4.4772220457481575,-501104085.2474088,0.0,0.4421614352331441,0.28571019177457085,667165.7225530876,0.9762897421575132,225341.7275410239,1126.4,25939.88523800109,0.6308014884348607,1.0867262400855422,0.0055469381802358475,365242.5331974868,45.928225581805066,11.0,-2303156940.4490037,0.2069492236602735,,402311.7060816696,517892.14844489,4505.6,1.1051120373568053,1126.4,15.3605342533489,-7829265583680.093,1980.0,21.74675138502592,257037262.9358428,,,0.10945572889609474,153.34009223284522,288358.4,-4.533542520548976e+17,-13.629470410882337,2.0888495488482087e+19,52572562180.74568,180.48989019689208,-3227905464936215.0,-1254453.4366769448,178713218.08596715,7.2936935805210235,,211.96642298787845,3.769161270034008,-0.02166558138832858,1.285083088979031,20.389875383128572,72954675.2,290810.88104663143,78.07980049736466,422.4996049158257,1.3429918590182366,,0.0,5031265.226980881,104182.62880823604,0.987359054242479,1.4715263862001051,1.0467979817642772,997378973.366941,137.37832832878001,5804.95384275975,44.0,0.4595372683756374,-1.9950926088247725,73.90706723224972,27775.687586902168,-5.1644075773104605,,0.0,-1.220754445660013e+17,0.2493153290475276,-3.413158530275264e+16,80249.21343595158,3.3836923197106543,-8.995761021249133e+16,279.56969612877003,15.008976801290446,0.11627483209564755,-1.0406002444253528e+17,14.083085627390025,-3887296905.936017,1.2822027965716023,573719535.1265197,-8132578029296478.0,523998.7998675457,251.13263549419625,0.3363188968030907,0
294,-7.818432991679997,0.2012713071482907,288358.4,-1.159040958415268,0.8800000000000001,202721.36594797176,805069380824.5071,1.1641886186765342,45000371709.68717,78916.55196964504,415082.5075808424,221.27817127913204,-4928864.545226642,,-8.483072318341673,-12.00969789699719,-778086644.2388321,0.0,,0.03539520104537898,448758.2682301365,,,1126.4,-27841.53534518958,1.363037072966415,1.090332014656973,0.005119950191021528,464379.51434835687,19.87424773291479,11.0,,-3.3303367236319064,66.02683701067194,82797.51283701189,,4505.6,1.1030183804799862,1126.4,17.538834950675096,-12832354693502.627,1980.0,-14.627544117218607,-769819187.8222202,-13.310745228455104,245682.78089838,1.4087492331912046,130.52957493665883,288358.4,2.608182157700816e+18,15.625727480339695,2.4106123241004237e+19,-184623862486.744,175.92762884941368,2559446490316344.5,584152.3746740937,156553048.9020135,-1.099812959895854,18022.4,188.83686273735023,-3.867609911064018,0.021995131809139104,,22.25627904050712,72954675.2,165833.97848529473,133.84638313052557,464.3335927562574,3.0033671593748634,34.14046145995861,0.0,4958858.257120173,,1.0305073953092398,,1.0677585271083452,-1323134237.2302358,151.30143725556695,2467.9240502727107,44.0,,-7.998056753528828,,23153.479778977984,5.4061911446913244,270.6338827664257,0.0,-1.7384313190534822e+17,0.2710961785320013,-9.63283490265661e+16,937420.7384582749,69.14417939930398,5.723372613093648e+16,219.21590451964832,4.9085334020821465,1.5785040391664973,-2.164762984056176e+17,8.766650251356143,-6135119452.704475,-9.877600873034943,895483881.6476926,-2727388877172094.0,738909.4838942485,341.80248641177445,2.2221646244336366,0
2599,112.21678338054369,0.342613038074674,,4.118341428472457,0.8800000000000001,37517.199182279095,-165856001846213.56,1.0594534596749492,73839872427.7325,624945.3681832177,367437.9621200495,,-5205308.313849978,373.91445219910895,-19.269309586687967,2.8621410778497696,-322860988.08796936,0.0,0.05936256906415304,0.4484252096190285,275115.2016026513,,614565.5315545434,1126.4,-11540.012583347792,0.4885706289291447,1.0860852375205063,-0.002270713809899497,375987.0595140019,37.955835430715425,11.0,391537258.2015933,-2.8217098676279484,-11.548441874620096,-1011166.4603163378,323472.0239897863,4505.6,1.1052451430758383,1126.4,-17.167989293537435,,,22.708244023784037,560585225.3179749,5.472384737260508,,0.498938763977428,88.90490892393944,288358.4,7.005300909570043e+16,-26.847698455930843,-2.2432850246193877e+19,-547867366674.5137,,1.3238274772020776e+16,,-79386940.86604193,-2.0366898632828834,18022.4,236.50508470771197,12.104337175194445,0.038717251836163744,0.6098590723269322,20.24242348236546,72954675.2,58331.78715735349,104.24418398097136,171.54048734085288,0.8855059722023632,22.58740913753437,0.0,-5127728.808127216,34936.10657267933,1.0518836640500044,1.6802288081412369,1.0756968151880872,-3541997075.902907,113.85118926140444,23958.49400788707,44.0,1.1651703176064876,4.0890424248836075,79.14862838093048,7917.671978331048,-19.47605872922717,711.2087576102867,0.0,-2.901283456115666e+17,1.153185528048146,3.111202979885717e+17,,55.69440205008514,2.2555151255468268e+16,290.3232959305518,6.190048607935447,0.6981432465008311,-1.8168377355876336e+16,23.87433281429677,-4947040644.45253,14.112076673969858,-495139776.591605,4205448219396720.0,217745.55121758298,298.65338628022323,0.5590178584405655,0
392,276.43273524484016,0.6512611758364285,288358.4,0.7639399402852587,0.8800000000000001,30953.92913802446,38917479540377.68,0.07247367094168691,53501770566.97151,51036.62804255749,306460.49088595464,220.8379834929644,-2060025.4935236168,294.8498500851465,1.5507134593259395,,484737773.03138834,0.0,,1.6748868443263856,,-0.38745410465219804,613464.1203007563,,-2230.0984596132325,,1.0838609578905358,0.009758898022543112,405359.2337832029,35.5140096861152,11.0,-328579510.69007313,7.322631571167059,-19.33676826985357,,368599.54556070094,4505.6,1.1021882878438052,1126.4,21.20057553095618,12282756543148.8,1980.0,62.22799906550412,-1112135261.5846324,,90987.35296317448,0.9116411505961224,96.47305882987062,288358.4,8.608141433861725e+17,6.7899993105481835,1.1319930235528909e+19,199135719339.69672,229.7564945467204,,-1376909.4957049168,62002993.84165546,8.891707807865368,18022.4,186.82409090957324,-7.659921644836433,0.04800742873015018,1.8013824244672023,16.430554233472193,72954675.2,545253.6735814756,79.2211413841848,471.38266015490217,0.6673934369422386,24.262745279326744,0.0,36078423.57110304,64646.59627372166,1.0053540740561937,0.0034167391377192624,1.0450809242386627,3566630877.6383553,128.31766902467677,30349.277081928667,44.0,0.3932411468254859,-11.457346557531775,78.16999437404135,21155.780783484908,10.064293392454557,437.1150232161645,0.0,-3.154347839511946e+17,0.985681748586369,-3.029279485470878e+17,812307.6174768334,8.048058944931405,-1.0589467983318456e+16,263.86433253667644,-13.675327968360335,0.29803252762687193,-2.121376658048077e+16,29.79432902903089,-2199556019.2001185,16.300051513958348,302449954.56399244,-6364555400640772.0,466000.7920101775,210.61158951384084,0.22168475931770584,0
2826,-89.9858763356291,1.6885956335694556,288358.4,-20.533941047526348,0.8800000000000001,91695.0701322349,,2.644054972366652,42340233874.37837,,213800.99425330546,,4854750.117873269,,7.883028212602217,5.869841705205136,-216520673.4646324,0.0,1.3646866033714329,0.6731747377301907,325251.0396227388,0.12237934052606705,18291.66600080673,1126.4,58266.487860650624,,1.0628010856490058,-0.0053981813602875,118340.49077602668,2.616775192287788,11.0,-3069488025.6558304,-8.782464116582911,-103.73048087128208,-454773.2961770346,5222.958528484409,,1.108390961721247,,-10.060123506014527,7569806441406.146,1980.0,11.929902532913834,936551410.2221797,,1224.3316038895289,0.9838247266459096,138.26822391639635,,-1.4646035182292835e+17,6.4339136288798295,-6.831183155222648e+19,401262203025.8356,222.5080171895956,-1284597025322366.5,685102.1212920012,-109448813.36480048,-8.238597098652509,18022.4,226.70432980784219,-5.3599051566825215,0.07670684780021365,1.3777638768917464,7.397193777234906,72954675.2,96429.27515041623,71.0199243026527,459.5298678722128,1.4179070614941232,9.745612998718057,0.0,1547664.7090009656,345454.4438298945,1.048685678471435,,1.0627438007399703,-7166608553.988278,150.67510623617295,6453.552833092176,44.0,3.311767386554908,9.730586994229244,93.94140287522647,,-2.9500111671051865,318.5387794073789,0.0,1.8541847628958125e+17,1.0801580147303844,2.1590631724567965e+17,24170.535793663206,47.3857081796659,-1.4461376230229802e+17,243.6136242920693,-3.777927991895371,0.4860872068993461,2.6323437894202988e+16,3.6601179964601482,-5270475863.152389,-5.536263658162283,-838255653.1660925,-8076466420734877.0,336662.8108858124,,3.92943893410424,0
2116,203.30739258485283,0.6225222747545824,288358.4,-10.448801870521804,0.8800000000000001,14377.712152396709,76687930635499.0,1.0678761844695648,184080644984.26227,383543.0243593133,52974.70885429591,195.4689014394233,1128418.2512904536,374.383339338863,-6.711806527356753,23.10159237673757,-425678928.1678978,0.0,1.0323161359762405,0.21138194587807796,638709.9355526705,-1.197404874553012,257785.9779534525,1126.4,-3690.387911984323,0.4078715097608701,1.0556697513080175,0.013401466906459188,18796.49118977376,45.638183769683295,11.0,-3153369578.0091805,14.145244870043523,-41.24564569246304,-24093.09975044725,468993.1177840753,4505.6,1.1007497608964267,1126.4,23.775481179014978,8791168439659.019,1980.0,46.70331751022616,694967131.2613761,68.74502679506773,135000.2127966401,0.8177159710932882,217.01457934063782,288358.4,-5.317072210708386e+17,-4.1258698005718974,-2.49225890796315e+19,317315747334.03485,188.27779787998318,-4378723983342116.0,781633.0608661445,-91504869.91004391,15.870938382832366,18022.4,189.58747940752255,-26.68544039695227,-0.03191640926605143,0.2915023719260035,17.014684928527846,72954675.2,168767.95586824857,85.63966784587156,419.98044818527717,1.0259797092003506,16.930102797422993,0.0,31696323.93560253,614974.73603048,1.0659586759640636,0.3616069922732795,0.05640437104224326,-465335511.77329236,183.80567683629337,29768.63285499469,,1.1777332639595288,-18.968521588586977,96.77906963944942,26760.162519106347,-12.129013382266749,309.53033974771967,0.0,-2.1596148414456573e+17,0.0598848392595771,3.968446509780517e+17,912408.144463046,116.03757476168265,9.525572072096147e+16,312.64514982209226,24.255639287115784,0.3083599786534145,4.4662391151052696e+16,3.048600181691309,-6458504001.138965,5.664463683319693,195619094.313118,-6186059934948875.0,,274.3771451687604,0.5902539186505203,0
